Fx,Fy,Fz,Mx,My,Mz
6.816478816411799,-6.339626420915922,4.493465084247873,0.07272742462259707,0.05538091664497813,-0.1788267986901868
6.563432662565624,-6.180409815299317,-1.7042863199030762,-0.011472819577647453,0.05610765657171157,-0.019037787701176256
-0.21461861948565542,-10.474026420915937,4.487334681317407,0.07466149055666316,0.05171400577806651,-0.2300307058940927
2.9974819910150323,4.035947693858187,2.4441971965802622,-0.05335804546287326,0.029394103458173504,-0.13238968025306974
-0.6542103166773572,2.029932553443029,0.36524237362527856,-0.09425084155566932,0.004128169392231484,-0.07811861798200681
-0.8167675816346094,1.9322993422098271,-1.5888753308922787,0.027892259787431817,-0.01899075612668355,0.07631166284827451
-0.7411123923794367,1.9491315766420563,0.4568741196571864,-0.012305054009881689,0.004714249978320595,0.0775834577200687
-0.8167675816346094,1.9322993422098271,-1.5888753308922787,0.027892259787431817,-0.01899075612668355,0.07631166284827451
-0.8189341262011105,-2.248764394053884,-1.5376831453004343,0.110920342815515,-0.018359742695665204,0.1827243612609717
2.647373077706064,-0.03957855766805629,-3.7021393113564045,-0.013852306757135002,-0.0405448464807705,0.13249725503386678
-0.903781012648027,1.99441216272265,-3.6852621440793882,-0.013930450835278885,-0.04270943744536737,0.07723571657232853
-4.548750976018015,12.245760636471115,-1.5417564053736896,-0.05637049967532737,-0.021258887994818565,0.12182472756133933
-0.9840720993391514,14.313888597399067,-1.5591883956058155,-0.05730041420524179,-0.019711635247574577,0.0684777190143322
6.214329854262793,6.066699342209869,-1.5827449279618122,0.025958193853365952,-0.015323845259771929,0.12751557005218217
6.0539391338720705,10.150129867240377,-3.5880548180716687,0.06507321216838413,-0.03907378420971952,0.17553315246976453
-4.530590292257317,4.011570648681126,-5.714134427351382,0.026188718883890738,-0.06857903451495417,0.020702383238994315
2.5005071436400854,8.145970648681168,-5.708004024421371,0.024254652949824873,-0.06491212364805676,0.07190629044290198
-4.709141696408709,16.329191161501637,-3.547066295483546,-0.017255481360309632,-0.045008826944751945,0.1698423099789217
-0.903781012648027,1.99441216272265,-3.6852621440793882,-0.013930450835278885,-0.04270943744536737,0.07723571657232853
-0.9443924900594638,10.15469543500593,-5.640712205129148,0.06551863341380537,0.00423366389772184,0.015763677500290285
-0.9353121481791149,6.037600441110907,-7.726901216117767,0.1067982426934142,-0.01942640936233886,-0.03479749466088222
-4.283186140853092,-0.13397269686220703,-1.6124377240544163,0.02889641119158326,-0.021110414246336973,-0.028239252902642065
-4.370199571866566,-0.07185987634938407,-3.708824537241526,-0.012926299431127442,-0.04482909556502079,-0.027315199178588045
-0.772643527910553,5.992319855030313,-3.584764952381647,0.10842363951881162,0.027997278061349107,-0.034449753513142056
-4.367921671988642,3.9662900626005317,-1.5719981636148077,0.02781411570928749,-0.021155347091266208,0.021050124386736258
2.837091270624338,8.119378218888695,0.43888730647040575,-0.01424302714785508,0.005644164508240124,-0.08437209783548738
2.999759890892957,8.07409763280813,4.581023570206526,-0.012617630322458107,0.05306785193192809,-0.08402435668774721
-0.4711031127701162,-2.2113880814776117,2.471826989009969,0.030674188969361582,0.027905458769524216,-0.13052789759128558
-0.4733810126479838,-6.249538020427554,0.33500061538370574,-0.010066226171054016,0.004231710295769631,-0.1788932211566081
-0.903781012648027,1.99441216272265,-3.6852621440793882,-0.013930450835278885,-0.04270943744536737,0.07723571657232853
-11.464513613380642,3.9689997085102178,-3.5836611672780236,0.028185300080472153,0.022724506388570376,0.019178573715183944
-0.718507264174228,1.9341552640657476,-1.6298697142865421,0.027966496661668838,-0.019563161499092985,-0.0815862614496492
